application_id,event_time,customer_id,region_code,product_type,requested_amount,term_months,credit_score,risk_level,decision_status,approved_amount,channel,employee_review_flag,processing_time_sec
app_20260501_000000425,2026-05-17 16:23:45,cust_308765,FR-IDF,cash_loan,56500,18,618,high,rejected,0,mobile,true,887
app_20260501_000000426,2026-06-02 05:04:27,cust_8303181,FR-IDF,car_loan,30000,18,445,high,rejected,0,web,true,1024
app_20260501_000000427,2026-07-08 21:27:48,cust_3710293,DE-HE,mortgage,74500,18,627,medium,rejected,0,mobile,true,594
app_20260501_000000428,2026-05-26 00:18:07,cust_8751765,NL-NH,credit_card,58000,6,685,medium,manual_review,58000,call_center,true,1224
app_20260501_000000429,2026-07-24 20:25:45,cust_5096811,IT-LAZ,car_loan,8500,18,464,high,rejected,0,web,true,1740
app_20260501_000000430,2026-07-23 11:02:37,cust_2474399,DE-BE,cash_loan,23500,6,617,high,rejected,0,branch,true,623
app_20260501_000000431,2026-05-13 06:53:27,cust_6192678,DE-NW,mortgage,70500,18,681,medium,rejected,0,web,true,1439
app_20260501_000000432,2026-05-28 18:10:20,cust_6161212,IT-LAZ,cash_loan,4500,18,625,medium,approved,3150,call_center,true,1515
app_20260501_000000433,2026-07-04 01:09:35,cust_8939166,ES-MD,credit_card,59500,24,660,medium,manual_review,47600,web,true,1030
app_20260501_000000434,2026-05-29 18:33:25,cust_2610235,ES-MD,cash_loan,72000,48,590,high,manual_review,72000,mobile,true,1571
app_20260501_000000435,2026-05-02 08:54:51,cust_5728753,DE-HH,mortgage,21000,48,595,high,rejected,0,mobile,true,405
app_20260501_000000436,2026-07-27 10:00:35,cust_6929984,DE-HH,car_loan,69500,24,638,medium,approved,55600,branch,false,7
app_20260501_000000437,2026-05-05 13:23:08,cust_5041581,DE-HE,cash_loan,66000,6,598,high,manual_review,59400,mobile,true,1410
app_20260501_000000438,2026-06-15 19:59:27,cust_5592419,DE-HH,mortgage,65500,48,746,low,approved,45850,web,false,8
app_20260501_000000439,2026-06-13 09:04:20,cust_2953717,DE-BE,car_loan,35500,60,675,medium,manual_review,31950,partner_api,true,814
app_20260501_000000440,2026-06-20 18:45:50,cust_7691127,IT-LAZ,mortgage,34000,24,624,medium,approved,23800,web,true,129
app_20260501_000000441,2026-07-15 17:00:32,cust_3617595,ES-MD,credit_card,65500,60,747,low,approved,45850,branch,true,169
app_20260501_000000442,2026-06-23 04:30:16,cust_1084919,DE-BY,mortgage,2500,60,568,high,manual_review,2250,mobile,true,418
app_20260501_000000443,2026-07-02 03:19:18,cust_4800717,IT-LAZ,mortgage,37500,6,738,low,approved,26250,branch,false,15
app_20260501_000000444,2026-07-19 08:18:35,cust_6771979,ES-MD,credit_card,14000,48,602,high,rejected,0,call_center,true,1453
app_20260501_000000445,2026-07-03 01:02:06,cust_6584888,NL-NH,car_loan,22500,36,749,low,approved,15749,branch,false,9
app_20260501_000000446,2026-06-09 21:40:28,cust_5335425,IT-LAZ,car_loan,30500,60,720,low,approved,21350,call_center,false,20
app_20260501_000000447,2026-07-16 22:10:06,cust_5992171,IT-LAZ,cash_loan,77500,6,814,low,manual_review,62000,partner_api,true,1058
app_20260501_000000448,2026-06-06 23:22:05,cust_1414822,DE-NW,mortgage,17500,12,576,high,manual_review,15750,mobile,true,688
app_20260501_000000449,2026-05-03 00:24:53,cust_3759633,DE-HE,cash_loan,55000,18,776,low,approved,49500,web,false,6
app_20260501_000000450,2026-06-25 00:49:24,cust_8684567,IT-LAZ,credit_card,70000,12,711,medium,manual_review,49000,call_center,true,1279
app_20260501_000000451,2026-06-05 03:20:51,cust_2034047,DE-BE,bnpl,24500,6,666,medium,approved,22050,branch,true,1633
app_20260501_000000452,2026-05-27 04:36:58,cust_8535554,IT-LAZ,bnpl,24500,12,756,low,approved,24500,call_center,false,24
app_20260501_000000453,2026-05-02 09:11:23,cust_9695909,DE-HE,credit_card,48000,12,537,high,manual_review,48000,mobile,true,1115
app_20260501_000000454,2026-05-23 06:32:03,cust_2621385,FR-IDF,mortgage,64000,60,623,medium,rejected,0,partner_api,false,9
app_20260501_000000455,2026-05-19 15:10:15,cust_9900831,FR-IDF,cash_loan,1500,18,656,medium,approved,1350,partner_api,false,19
app_20260501_000000456,2026-07-24 03:33:48,cust_169730,FR-IDF,cash_loan,15500,6,697,medium,approved,15500,web,true,1390
app_20260501_000000457,2026-05-13 07:29:39,cust_9240179,DE-BE,cash_loan,70500,12,676,medium,rejected,0,web,true,127
app_20260501_000000458,2026-06-12 16:31:05,cust_1380961,FR-IDF,cash_loan,73000,24,736,low,approved,73000,web,true,143
app_20260501_000000459,2026-07-16 23:08:00,cust_2933543,DE-NW,credit_card,14500,12,556,high,rejected,0,partner_api,true,1789
app_20260501_000000460,2026-07-02 21:44:21,cust_2524971,FR-IDF,credit_card,20000,6,672,medium,approved,20000,call_center,false,18
app_20260501_000000461,2026-07-08 07:01:29,cust_6466838,DE-BE,car_loan,20000,36,681,medium,approved,20000,web,true,1216
app_20260501_000000462,2026-05-01 14:35:35,cust_1245090,FR-IDF,cash_loan,42500,6,693,medium,approved,38250,partner_api,false,5
app_20260501_000000463,2026-05-02 01:00:48,cust_2401609,IT-LAZ,cash_loan,40500,24,568,high,rejected,0,web,true,1467
app_20260501_000000464,2026-07-26 23:30:53,cust_7511945,ES-MD,car_loan,18500,24,741,low,manual_review,12950,mobile,true,1621
app_20260501_000000465,2026-05-16 23:43:16,cust_8260376,DE-HH,mortgage,50000,60,765,low,approved,35000,web,false,18
app_20260501_000000466,2026-07-21 00:19:33,cust_6722280,ES-MD,credit_card,18500,24,659,medium,rejected,0,web,false,9
app_20260501_000000467,2026-06-24 14:11:55,cust_4926694,IT-LAZ,mortgage,28500,36,730,low,approved,22800,partner_api,false,21
app_20260501_000000468,2026-06-03 14:21:11,cust_717861,DE-NW,car_loan,28500,6,763,low,manual_review,22800,branch,true,453
app_20260501_000000469,2026-06-15 15:34:31,cust_9783376,DE-BE,mortgage,42500,48,728,low,approved,42500,web,false,9
app_20260501_000000470,2026-06-07 06:02:11,cust_5670163,DE-NW,bnpl,39000,24,563,high,approved,35100,call_center,true,1057
app_20260501_000000471,2026-06-16 02:10:05,cust_3817684,ES-MD,mortgage,69500,18,744,low,manual_review,69500,partner_api,true,1580
app_20260501_000000472,2026-06-15 01:49:06,cust_1627285,DE-BY,cash_loan,45500,6,757,low,approved,36400,web,true,1773
app_20260501_000000473,2026-07-25 23:23:26,cust_4697440,IT-LAZ,cash_loan,65500,24,793,low,approved,45850,call_center,true,1517
app_20260501_000000474,2026-05-10 22:39:59,cust_3243671,FR-IDF,car_loan,15500,12,659,medium,manual_review,15500,call_center,true,1262
app_20260501_000000475,2026-05-01 15:58:10,cust_9865186,DE-HH,credit_card,32500,60,676,medium,approved,26000,web,false,24
app_20260501_000000476,2026-05-13 09:04:29,cust_8914182,NL-NH,bnpl,12500,12,644,medium,approved,12500,web,false,11
app_20260501_000000477,2026-06-18 02:28:06,cust_4024055,DE-BY,mortgage,30500,6,698,medium,manual_review,21350,call_center,true,150
app_20260501_000000478,2026-07-25 00:54:53,cust_415623,ES-MD,bnpl,48000,6,631,medium,manual_review,38400,web,true,1249
app_20260501_000000479,2026-07-28 21:41:53,cust_8918070,DE-BY,mortgage,75000,36,651,medium,approved,75000,mobile,false,21
app_20260501_000000480,2026-05-10 16:47:30,cust_5616845,NL-NH,mortgage,51500,60,629,medium,rejected,0,partner_api,true,253
app_20260501_000000481,2026-05-27 13:57:55,cust_7732698,NL-NH,credit_card,60000,6,714,medium,approved,54000,branch,false,22
app_20260501_000000482,2026-07-15 00:40:23,cust_5076142,DE-HH,credit_card,26000,24,846,low,manual_review,20800,branch,true,661
app_20260501_000000483,2026-07-08 21:33:14,cust_7541995,IT-LAZ,credit_card,25500,12,753,low,approved,22950,partner_api,false,25
app_20260501_000000484,2026-06-05 06:24:54,cust_2951342,DE-BE,car_loan,32500,18,635,medium,rejected,0,call_center,false,5
app_20260501_000000485,2026-05-06 07:26:39,cust_9033020,FR-IDF,cash_loan,36000,12,647,medium,approved,36000,partner_api,false,8
app_20260501_000000486,2026-05-24 19:15:23,cust_8046613,DE-BE,mortgage,79500,24,686,medium,rejected,0,call_center,false,23
app_20260501_000000487,2026-05-28 15:55:19,cust_5911255,DE-NW,car_loan,26000,48,794,low,approved,23400,mobile,false,11
app_20260501_000000488,2026-07-15 16:57:18,cust_3160139,DE-NW,credit_card,27000,60,691,medium,approved,24300,mobile,true,1240
app_20260501_000000489,2026-06-02 10:26:20,cust_9351943,ES-MD,mortgage,42500,60,447,high,manual_review,38250,partner_api,true,1294
app_20260501_000000490,2026-06-15 16:28:21,cust_6010243,DE-BE,bnpl,51500,24,781,low,approved,51500,branch,false,16
app_20260501_000000491,2026-06-23 16:47:44,cust_4871256,NL-NH,bnpl,12000,24,702,medium,approved,8400,branch,false,23
app_20260501_000000492,2026-07-21 09:21:31,cust_7170078,FR-IDF,cash_loan,11500,18,695,medium,approved,10350,call_center,false,10
app_20260501_000000493,2026-07-28 03:39:31,cust_1014796,IT-LAZ,car_loan,46000,6,821,low,rejected,0,partner_api,false,12
app_20260501_000000494,2026-05-18 23:31:21,cust_7930490,IT-LAZ,credit_card,43500,24,545,high,rejected,0,call_center,true,860
app_20260501_000000495,2026-07-18 02:23:12,cust_182266,ES-MD,mortgage,40000,36,793,low,manual_review,28000,branch,true,388
app_20260501_000000496,2026-07-02 18:22:45,cust_3169098,DE-HE,cash_loan,48500,6,664,medium,manual_review,33950,call_center,true,1464
app_20260501_000000497,2026-07-14 22:40:41,cust_4084226,DE-NW,car_loan,59500,36,764,low,rejected,0,branch,false,17
app_20260501_000000498,2026-07-28 11:52:10,cust_4599095,DE-BE,car_loan,59000,18,572,high,manual_review,59000,partner_api,true,785
app_20260501_000000499,2026-06-14 06:11:58,cust_8038859,DE-BE,cash_loan,78500,6,630,medium,rejected,0,branch,false,16
app_20260501_000000500,2026-06-23 12:51:36,cust_5722804,DE-BE,mortgage,18000,24,711,medium,approved,12600,branch,false,3
app_20260501_000000501,2026-07-19 23:46:18,cust_1700937,DE-BE,cash_loan,57000,24,496,high,rejected,0,call_center,true,1601
app_20260501_000000502,2026-05-03 07:17:18,cust_2335749,FR-IDF,credit_card,49000,18,850,low,approved,44100,web,false,12
app_20260501_000000503,2026-07-15 22:19:35,cust_9143673,DE-BE,car_loan,31000,12,710,medium,manual_review,21700,partner_api,true,509
app_20260501_000000504,2026-06-01 06:53:01,cust_7205453,DE-HH,cash_loan,36000,48,661,medium,approved,25200,branch,true,234
app_20260501_000000505,2026-06-07 08:30:54,cust_1668488,DE-BY,cash_loan,20000,60,765,low,approved,14000,partner_api,false,22
app_20260501_000000506,2026-06-09 05:16:08,cust_8557601,NL-NH,car_loan,79500,36,711,medium,approved,63600,call_center,false,21
app_20260501_000000507,2026-06-12 03:33:46,cust_7296283,ES-MD,mortgage,46000,60,639,medium,approved,36800,call_center,false,23
app_20260501_000000508,2026-06-06 17:48:13,cust_8977301,ES-MD,cash_loan,5500,36,644,medium,approved,3849,call_center,false,11
app_20260501_000000509,2026-06-23 23:12:19,cust_2583229,DE-NW,credit_card,38000,60,639,medium,approved,34200,branch,false,23
app_20260501_000000510,2026-05-24 03:46:21,cust_9382962,FR-IDF,mortgage,10000,60,801,low,approved,9000,call_center,false,20
app_20260501_000000511,2026-05-31 20:46:55,cust_4406058,DE-NW,cash_loan,12000,6,628,medium,approved,12000,branch,true,129
app_20260501_000000512,2026-06-10 20:40:36,cust_9200932,FR-IDF,credit_card,39500,18,726,low,approved,39500,web,false,5
app_20260501_000000513,2026-06-24 11:00:11,cust_7383595,DE-BE,bnpl,10000,18,680,medium,approved,7000,web,false,6
app_20260501_000000514,2026-06-12 11:10:30,cust_1782935,IT-LAZ,bnpl,39500,48,620,medium,manual_review,27650,mobile,true,716
app_20260501_000000515,2026-06-14 08:07:27,cust_5629563,DE-NW,mortgage,3000,6,691,medium,approved,2100,call_center,false,12
app_20260501_000000516,2026-06-02 02:54:27,cust_9060814,ES-MD,car_loan,16500,60,713,medium,rejected,0,web,false,13
app_20260501_000000517,2026-05-17 16:45:42,cust_1957399,DE-HH,bnpl,28000,18,575,high,rejected,0,call_center,true,1465
app_20260501_000000518,2026-05-22 19:42:09,cust_8965700,IT-LAZ,credit_card,70000,18,696,medium,manual_review,56000,web,true,156
app_20260501_000000519,2026-05-31 08:56:29,cust_2842156,NL-NH,car_loan,62000,24,677,medium,manual_review,49600,call_center,true,975
app_20260501_000000520,2026-06-13 04:08:47,cust_2432797,ES-MD,mortgage,69000,36,541,high,rejected,0,branch,true,1188
app_20260501_000000521,2026-05-14 07:32:45,cust_4644901,DE-BY,car_loan,11500,36,777,low,approved,8049,partner_api,true,288
app_20260501_000000522,2026-07-11 05:18:45,cust_6029114,ES-MD,car_loan,28000,48,644,medium,manual_review,28000,call_center,true,436
app_20260501_000000523,2026-06-11 11:40:26,cust_8835346,DE-HE,cash_loan,39000,6,567,high,approved,39000,partner_api,true,1420
app_20260501_000000524,2026-07-27 21:56:07,cust_9530159,DE-HE,mortgage,61500,18,560,high,approved,61500,branch,true,625
app_20260501_000000525,2026-06-09 16:46:05,cust_3133077,NL-NH,mortgage,22500,48,587,high,rejected,0,call_center,true,356
app_20260501_000000526,2026-06-03 13:32:21,cust_4310265,DE-HH,car_loan,27500,12,562,high,approved,27500,mobile,true,925
app_20260501_000000527,2026-07-16 19:40:37,cust_6636617,DE-BY,cash_loan,52000,24,668,medium,rejected,0,mobile,false,9
app_20260501_000000528,2026-07-11 17:07:53,cust_2905647,DE-BY,cash_loan,51000,36,627,medium,rejected,0,web,false,11
app_20260501_000000529,2026-06-19 14:22:36,cust_965378,DE-HE,mortgage,31500,60,606,high,rejected,0,call_center,true,779
app_20260501_000000530,2026-05-27 14:57:18,cust_7315768,DE-BE,car_loan,48000,18,557,high,manual_review,48000,web,true,1003
app_20260501_000000531,2026-07-05 00:36:07,cust_8938233,DE-NW,credit_card,44500,6,593,high,rejected,0,call_center,true,1600
app_20260501_000000532,2026-06-21 08:38:09,cust_2780044,NL-NH,car_loan,11500,12,623,medium,rejected,0,branch,false,10
app_20260501_000000533,2026-05-12 23:39:21,cust_4479235,FR-IDF,bnpl,14500,12,592,high,rejected,0,web,true,924
app_20260501_000000534,2026-07-26 04:35:11,cust_6405797,NL-NH,cash_loan,68500,60,771,low,approved,68500,mobile,false,25
app_20260501_000000535,2026-05-23 23:29:18,cust_9127786,DE-HE,bnpl,62500,24,669,medium,approved,50000,partner_api,false,17
app_20260501_000000536,2026-06-25 02:33:38,cust_4190864,DE-HH,mortgage,57000,24,549,high,rejected,0,branch,true,135
app_20260501_000000537,2026-07-26 21:55:10,cust_3254729,DE-BY,cash_loan,77500,48,676,medium,manual_review,54250,web,true,1415
app_20260501_000000538,2026-05-30 01:32:25,cust_7433478,IT-LAZ,credit_card,20000,48,812,low,approved,16000,call_center,false,9
app_20260501_000000539,2026-06-27 08:26:06,cust_388755,DE-BE,cash_loan,16000,18,844,low,approved,11200,partner_api,true,1181
app_20260501_000000540,2026-07-07 03:05:49,cust_7443950,ES-MD,credit_card,4500,24,719,medium,manual_review,4050,mobile,true,523
app_20260501_000000541,2026-06-10 04:10:56,cust_923546,IT-LAZ,mortgage,9500,48,776,low,approved,8550,call_center,false,5
app_20260501_000000542,2026-05-28 07:24:51,cust_5359171,FR-IDF,mortgage,46500,24,754,low,manual_review,37200,branch,true,61
app_20260501_000000543,2026-05-27 23:50:31,cust_343026,ES-MD,credit_card,69500,48,685,medium,manual_review,55600,call_center,true,361
app_20260501_000000544,2026-05-30 06:27:08,cust_3836238,DE-NW,bnpl,19500,36,614,high,manual_review,13650,branch,true,1561
app_20260501_000000545,2026-07-18 22:52:11,cust_3614887,DE-HH,credit_card,69000,24,449,high,manual_review,62100,call_center,true,1223
app_20260501_000000546,2026-06-28 20:42:24,cust_8346416,FR-IDF,cash_loan,72500,48,526,high,rejected,0,web,true,1480
app_20260501_000000547,2026-06-26 02:15:02,cust_796683,FR-IDF,credit_card,76000,18,596,high,approved,53200,branch,true,1434
app_20260501_000000548,2026-05-03 19:54:36,cust_7040404,DE-BE,credit_card,20000,48,674,medium,approved,18000,call_center,false,24
app_20260501_000000549,2026-05-12 05:59:03,cust_64850,IT-LAZ,cash_loan,9000,36,520,high,manual_review,6300,call_center,true,401
app_20260501_000000550,2026-06-15 16:47:26,cust_5358476,IT-LAZ,cash_loan,11000,24,556,high,rejected,0,branch,true,1579
app_20260501_000000551,2026-06-17 17:05:51,cust_73243,DE-NW,bnpl,53000,12,693,medium,manual_review,37100,call_center,true,212
app_20260501_000000552,2026-06-07 21:21:00,cust_5377947,DE-NW,car_loan,4000,18,519,high,manual_review,4000,call_center,true,1567
app_20260501_000000553,2026-05-06 18:48:28,cust_3959184,ES-MD,bnpl,31000,6,629,medium,approved,31000,web,true,1505
app_20260501_000000554,2026-05-02 18:04:10,cust_4772306,DE-NW,cash_loan,53500,12,760,low,approved,37450,web,false,17
app_20260501_000000555,2026-07-09 11:59:38,cust_8465403,NL-NH,credit_card,37500,6,625,medium,approved,26250,call_center,false,21
app_20260501_000000556,2026-07-09 01:12:56,cust_9425912,ES-MD,car_loan,41500,6,615,high,rejected,0,call_center,true,1126
app_20260501_000000557,2026-05-16 13:05:52,cust_7531983,IT-LAZ,mortgage,67500,18,578,high,rejected,0,partner_api,true,1643
app_20260501_000000558,2026-07-18 00:34:02,cust_1933454,DE-BY,cash_loan,19500,18,766,low,approved,13650,web,true,873
app_20260501_000000559,2026-05-22 07:04:01,cust_5553997,DE-HH,credit_card,25500,18,751,low,approved,17850,mobile,true,98
app_20260501_000000560,2026-06-03 01:28:49,cust_939394,DE-BY,credit_card,76500,6,651,medium,manual_review,61200,mobile,true,1468
app_20260501_000000561,2026-06-27 05:43:30,cust_3073353,IT-LAZ,bnpl,1500,12,830,low,approved,1500,branch,false,22
app_20260501_000000562,2026-05-16 08:13:14,cust_9129161,IT-LAZ,cash_loan,5500,18,771,low,approved,4950,branch,true,1514
app_20260501_000000563,2026-06-27 17:47:24,cust_1124865,DE-HH,car_loan,30000,12,507,high,manual_review,21000,call_center,true,1487
app_20260501_000000564,2026-06-27 19:31:30,cust_9780618,FR-IDF,car_loan,61000,18,610,high,manual_review,42700,mobile,true,1695
app_20260501_000000565,2026-06-09 02:09:47,cust_8439928,NL-NH,credit_card,4500,24,723,low,approved,4050,partner_api,false,6
app_20260501_000000566,2026-06-18 08:24:56,cust_5289687,NL-NH,bnpl,39000,24,681,medium,approved,27300,call_center,true,935
app_20260501_000000567,2026-07-22 20:08:44,cust_9496486,ES-MD,cash_loan,57000,48,651,medium,manual_review,51300,branch,true,518
app_20260501_000000568,2026-06-04 09:51:45,cust_5204085,DE-HE,bnpl,79000,24,760,low,rejected,0,partner_api,false,22
app_20260501_000000569,2026-07-19 11:46:39,cust_6046968,DE-HH,bnpl,30000,48,677,medium,approved,27000,web,false,18
app_20260501_000000570,2026-06-03 07:47:15,cust_1396395,DE-BY,car_loan,67500,36,749,low,approved,54000,web,true,1395
app_20260501_000000571,2026-07-19 09:22:25,cust_5031956,DE-HE,mortgage,33500,48,581,high,rejected,0,web,true,1109
app_20260501_000000572,2026-06-14 00:22:04,cust_8782877,FR-IDF,bnpl,32500,24,709,medium,approved,32500,web,false,9
app_20260501_000000573,2026-06-02 15:16:22,cust_8699267,IT-LAZ,credit_card,61000,60,611,high,manual_review,54900,partner_api,true,412
app_20260501_000000574,2026-05-13 11:17:05,cust_8577859,DE-NW,mortgage,79000,36,766,low,approved,55300,mobile,true,1470
app_20260501_000000575,2026-07-13 06:45:40,cust_2390946,DE-NW,car_loan,79500,60,681,medium,manual_review,71550,call_center,true,1010
app_20260501_000000576,2026-06-29 15:33:06,cust_3063150,DE-BE,credit_card,54000,36,666,medium,approved,48600,call_center,true,761
app_20260501_000000577,2026-06-17 19:43:01,cust_2367170,NL-NH,car_loan,50000,6,594,high,manual_review,40000,call_center,true,1637
app_20260501_000000578,2026-07-25 17:02:53,cust_4998465,DE-HH,bnpl,69500,60,662,medium,manual_review,62550,call_center,true,519
app_20260501_000000579,2026-06-19 00:11:12,cust_9367965,NL-NH,credit_card,12000,36,759,low,approved,8400,partner_api,true,1751
app_20260501_000000580,2026-05-27 09:42:04,cust_454900,ES-MD,car_loan,35500,18,541,high,manual_review,31950,call_center,true,63
app_20260501_000000581,2026-07-20 15:26:20,cust_3201113,ES-MD,car_loan,28500,24,768,low,approved,28500,partner_api,true,1040
app_20260501_000000582,2026-06-18 03:27:08,cust_1412918,ES-MD,car_loan,7000,18,709,medium,approved,4900,partner_api,true,1523
app_20260501_000000583,2026-06-27 00:29:44,cust_6938039,IT-LAZ,bnpl,80000,36,685,medium,manual_review,72000,branch,true,895
app_20260501_000000584,2026-06-16 08:27:29,cust_4158222,NL-NH,credit_card,11000,48,749,low,approved,9900,call_center,false,19
app_20260501_000000585,2026-06-12 04:28:34,cust_1694441,FR-IDF,credit_card,11000,18,761,low,approved,7699,branch,false,9
app_20260501_000000586,2026-07-24 09:52:33,cust_5434281,DE-NW,bnpl,62500,24,659,medium,manual_review,62500,web,true,138
app_20260501_000000587,2026-07-11 15:14:05,cust_2228493,DE-HE,cash_loan,67000,36,644,medium,rejected,0,web,true,1261
app_20260501_000000588,2026-07-13 19:43:50,cust_2012631,DE-BE,credit_card,20500,12,781,low,approved,18450,branch,false,22
app_20260501_000000589,2026-07-25 21:32:30,cust_1990552,ES-MD,credit_card,54500,60,636,medium,rejected,0,partner_api,false,5
app_20260501_000000590,2026-07-03 12:21:32,cust_4470777,FR-IDF,cash_loan,32000,24,825,low,manual_review,22400,branch,true,1488
app_20260501_000000591,2026-07-06 18:28:02,cust_2736165,ES-MD,car_loan,7000,48,759,low,approved,5600,partner_api,true,564
app_20260501_000000592,2026-07-21 06:08:54,cust_8315892,DE-HE,mortgage,63000,6,533,high,approved,44100,partner_api,true,1633
app_20260501_000000593,2026-07-01 08:01:42,cust_2122695,FR-IDF,mortgage,42000,12,508,high,manual_review,42000,partner_api,true,145
app_20260501_000000594,2026-06-14 09:24:33,cust_4048902,NL-NH,bnpl,59500,36,702,medium,approved,41650,call_center,false,9
app_20260501_000000595,2026-05-28 22:36:06,cust_4117595,DE-HE,mortgage,1000,18,552,high,manual_review,800,partner_api,true,1331
app_20260501_000000596,2026-06-26 15:51:43,cust_1335971,IT-LAZ,cash_loan,74500,48,644,medium,approved,59600,partner_api,false,12
app_20260501_000000597,2026-07-02 03:46:00,cust_9847368,NL-NH,cash_loan,4500,18,711,medium,manual_review,3600,partner_api,true,425
app_20260501_000000598,2026-07-18 17:45:58,cust_1412568,DE-NW,bnpl,52500,12,653,medium,rejected,0,mobile,true,366
app_20260501_000000599,2026-06-17 15:55:34,cust_7594950,IT-LAZ,car_loan,17500,18,615,high,rejected,0,branch,true,467
app_20260501_000000600,2026-05-15 14:24:31,cust_7993579,NL-NH,car_loan,54500,48,623,medium,approved,38150,call_center,false,25
app_20260501_000000601,2026-06-03 12:10:48,cust_3260311,DE-NW,car_loan,64500,48,503,high,approved,58050,call_center,true,1204
app_20260501_000000602,2026-05-16 22:42:13,cust_511738,DE-HE,car_loan,33000,24,645,medium,approved,33000,call_center,true,485
app_20260501_000000603,2026-07-19 18:33:37,cust_1037276,DE-NW,bnpl,8000,12,649,medium,manual_review,8000,call_center,true,1166
app_20260501_000000604,2026-07-24 19:40:56,cust_7136419,DE-NW,bnpl,59500,48,727,low,approved,47600,web,false,25
app_20260501_000000605,2026-07-21 11:00:46,cust_9857776,IT-LAZ,mortgage,24000,18,733,low,manual_review,19200,partner_api,true,273
app_20260501_000000606,2026-07-04 10:25:25,cust_4914278,ES-MD,cash_loan,1000,24,690,medium,approved,800,call_center,false,7
app_20260501_000000607,2026-06-01 23:14:36,cust_6000200,DE-HH,bnpl,26000,24,572,high,manual_review,23400,mobile,true,231
app_20260501_000000608,2026-05-28 09:20:47,cust_3146189,FR-IDF,bnpl,20000,12,630,medium,manual_review,20000,web,true,1263
app_20260501_000000609,2026-06-05 23:17:51,cust_3146088,DE-NW,mortgage,52500,6,841,low,approved,52500,web,true,1115
app_20260501_000000610,2026-05-11 04:56:34,cust_7601860,NL-NH,bnpl,66000,6,701,medium,rejected,0,mobile,false,24
app_20260501_000000611,2026-05-31 09:33:32,cust_7036566,IT-LAZ,car_loan,22500,60,633,medium,approved,22500,web,true,350
app_20260501_000000612,2026-06-30 23:40:01,cust_5572261,DE-BY,bnpl,66000,60,836,low,approved,52800,call_center,false,4
app_20260501_000000613,2026-05-10 02:47:03,cust_8598933,DE-HE,credit_card,71500,36,658,medium,manual_review,50050,web,true,549
app_20260501_000000614,2026-06-19 06:15:49,cust_1704078,DE-BY,mortgage,53500,36,779,low,approved,53500,mobile,false,6
app_20260501_000000615,2026-07-11 05:13:17,cust_5892068,IT-LAZ,bnpl,53000,6,849,low,approved,37100,partner_api,false,18
app_20260501_000000616,2026-05-23 13:26:15,cust_558304,ES-MD,bnpl,46500,48,592,high,approved,41850,mobile,true,131
app_20260501_000000617,2026-05-04 07:24:24,cust_164518,DE-HH,bnpl,28500,60,779,low,approved,25650,branch,false,6
app_20260501_000000618,2026-06-09 14:50:42,cust_5890689,DE-HH,mortgage,44500,18,637,medium,manual_review,44500,partner_api,true,635
app_20260501_000000619,2026-06-21 16:25:00,cust_5192075,ES-MD,credit_card,47000,36,711,medium,rejected,0,call_center,false,17
app_20260501_000000620,2026-07-13 05:12:02,cust_6249736,DE-BY,bnpl,5000,24,607,high,manual_review,3500,branch,true,372
app_20260501_000000621,2026-06-04 17:42:53,cust_314445,DE-HH,bnpl,18500,60,685,medium,approved,18500,call_center,false,6
app_20260501_000000622,2026-05-27 11:37:04,cust_3002899,DE-HH,mortgage,77000,6,607,high,rejected,0,branch,true,1313
app_20260501_000000623,2026-07-25 16:08:44,cust_5379364,DE-HH,cash_loan,46000,12,581,high,rejected,0,mobile,true,1212
app_20260501_000000624,2026-07-18 12:07:15,cust_1248998,ES-MD,cash_loan,46500,12,850,low,approved,32549,partner_api,false,16
app_20260501_000000625,2026-05-20 22:30:06,cust_5456587,NL-NH,car_loan,46000,12,584,high,rejected,0,web,true,1434
app_20260501_000000626,2026-06-07 04:48:11,cust_618943,DE-BY,car_loan,80000,36,696,medium,approved,72000,call_center,false,6
app_20260501_000000627,2026-05-13 17:09:16,cust_1950986,DE-HE,bnpl,16500,6,833,low,manual_review,13200,branch,true,1034
app_20260501_000000628,2026-06-23 13:28:37,cust_5256683,DE-BE,credit_card,33500,18,689,medium,manual_review,33500,call_center,true,319
app_20260501_000000629,2026-05-21 11:52:46,cust_6904732,DE-BY,mortgage,58000,12,698,medium,approved,52200,web,true,382
app_20260501_000000630,2026-07-20 12:25:01,cust_5263737,DE-NW,car_loan,9000,18,738,low,manual_review,8100,web,true,97
app_20260501_000000631,2026-05-14 18:10:48,cust_7557859,DE-BY,cash_loan,50500,18,703,medium,approved,35350,partner_api,true,1766
app_20260501_000000632,2026-05-19 00:30:20,cust_5004503,DE-BY,bnpl,37500,24,609,high,manual_review,30000,mobile,true,1112
app_20260501_000000633,2026-07-10 00:14:26,cust_797907,FR-IDF,bnpl,33500,60,584,high,manual_review,30150,partner_api,true,973
app_20260501_000000634,2026-07-04 13:58:45,cust_3208365,DE-HH,bnpl,34500,6,740,low,approved,34500,mobile,true,149
app_20260501_000000635,2026-05-09 18:40:33,cust_9541114,DE-HH,car_loan,6500,60,633,medium,approved,6500,partner_api,true,612
app_20260501_000000636,2026-06-24 19:53:36,cust_357908,IT-LAZ,cash_loan,47000,48,642,medium,approved,37600,call_center,false,8
